batch_size,dropout,hidden_size,learning_rate,num_layers,shuffle,split_type,use_attention,weight_decay,window_size,r2,test_rmse,test_mae,best_val_rmse,epochs,time_sec
1024,0.3,384,0.001,1,True,normal,False,0.0001,48,0.5202286243438721,1.3369989395141602,0.7397045493125916,0.47891223955113366,33,30.8
1024,0.2,384,0.001,1,True,normal,False,0.0001,48,0.5201797485351562,1.3370670080184937,0.7455793023109436,0.4792179831284255,32,29.6
1024,0.2,384,0.001,1,True,normal,False,0.001,48,0.5184926986694336,1.3394155502319336,0.7627488970756531,0.47316407894119866,35,32.3
1024,0.15,384,0.001,1,True,normal,False,0.001,48,0.5174702405929565,1.3408368825912476,0.7673033475875854,0.4725288069559916,35,33.6
1024,0.3,384,0.001,1,True,normal,False,0.0,24,0.5155205130577087,1.3378987312316895,0.734717071056366,0.4796486002189837,34,20.6
1024,0.3,384,0.001,1,True,normal,False,0.001,48,0.5143083333969116,1.3452227115631104,0.7719058990478516,0.473331171308996,35,32.2
1024,0.3,384,0.001,1,True,normal,False,0.0,48,0.513608455657959,1.346191644668579,0.7466352581977844,0.4802242350884535,33,31.0
2048,0.3,384,0.001,1,True,normal,True,0.0,24,0.438959002494812,1.4397358894348145,0.7409392595291138,0.49392421435641826,31,40.2
1024,0.15,384,0.001,1,True,normal,True,0.0,24,0.4339050054550171,1.4462060928344727,0.7444895505905151,0.48454314342954125,39,50.4
2048,0.3,384,0.001,1,True,normal,True,0.0001,24,0.4330986738204956,1.4472358226776123,0.7622564435005188,0.4922218730589036,45,57.5
2048,0.15,384,0.001,1,True,normal,True,0.0001,24,0.4284515380859375,1.4531553983688354,0.746105968952179,0.4959456014378006,35,45.2
2048,0.2,384,0.001,1,True,normal,True,0.0001,24,0.4214239716529846,1.462061882019043,0.7293060421943665,0.48918947633637894,40,51.5
2048,0.2,384,0.001,1,True,normal,True,0.001,24,0.4192718267440796,1.4647786617279053,0.72701096534729,0.4852353825699,59,76.4
2048,0.15,384,0.001,1,True,normal,True,0.001,24,0.4191160202026367,1.464975118637085,0.7395005226135254,0.485162272846902,52,68.4
2048,0.1,384,0.001,1,True,normal,True,0.0,24,0.41701143980026245,1.4676265716552734,0.773156464099884,0.49744111206628416,33,41.1
2048,0.1,384,0.001,1,True,normal,True,0.001,24,0.4167618155479431,1.4679408073425293,0.7436035871505737,0.510795117066907,46,59.8
2048,0.2,384,0.001,1,True,normal,True,0.0,24,0.4157140851020813,1.4692586660385132,0.7535735368728638,0.4941609262070092,40,50.9
1024,0.15,384,0.001,1,True,normal,True,0.001,72,0.41526269912719727,1.4848986864089966,0.7663314342498779,0.5047500997960499,73,253.4
1024,0.2,384,0.001,1,True,normal,True,0.001,72,0.4151988625526428,1.4849797487258911,0.7360273599624634,0.4978831833305875,60,211.2
2048,0.1,384,0.001,1,True,normal,True,0.001,72,0.4130703806877136,1.4876797199249268,0.7487981915473938,0.508688504667845,48,164.9
2048,0.3,384,0.001,1,True,normal,True,0.001,72,0.4118387699127197,1.4892398118972778,0.7531610131263733,0.4981800749038421,65,218.1
1024,0.2,384,0.001,1,True,normal,True,0.001,24,0.4112451672554016,1.4748667478561401,0.728952169418335,0.4836217566902562,71,96.7
2048,0.15,384,0.001,1,True,normal,True,0.001,72,0.41067373752593994,1.4907140731811523,0.7591018080711365,0.5097226601895604,54,187.2
1024,0.2,384,0.001,1,True,normal,True,0.0,24,0.4092819094657898,1.4773237705230713,0.7993789911270142,0.48775479028627206,46,59.8
2048,0.3,384,0.001,1,True,normal,True,0.001,24,0.4077799916267395,1.4792006015777588,0.7460493445396423,0.4844824013907671,90,114.2
1024,0.3,384,0.001,1,True,normal,True,0.001,72,0.40758025646209717,1.4946213960647583,0.7386842370033264,0.49657668017352125,62,214.4
2048,0.2,384,0.001,1,True,normal,True,0.001,48,0.40742194652557373,1.4858900308609009,0.7612105011940002,0.49560047461720236,77,184.3
1024,0.15,384,0.001,1,True,normal,True,0.0001,72,0.4063948392868042,1.496116042137146,0.7722146511077881,0.5050384717326917,31,108.0
2048,0.3,384,0.001,1,True,normal,True,0.001,48,0.40621519088745117,1.487402081489563,0.7524458169937134,0.49474534200979486,80,189.2
2048,0.2,384,0.001,1,True,normal,True,0.001,72,0.40486466884613037,1.4980430603027344,0.7668435573577881,0.5091000228058377,61,207.8
1024,0.1,384,0.001,1,True,normal,True,0.0,24,0.40485161542892456,1.4828531742095947,0.8267313241958618,0.5060328710082638,43,53.9
2048,0.1,384,0.001,1,True,normal,True,0.001,48,0.40439653396606445,1.4896783828735352,0.7932325005531311,0.5139559025249925,50,119.1
1024,0.2,384,0.001,1,True,normal,True,0.0,72,0.4032667875289917,1.5000526905059814,0.7785489559173584,0.5012769517412166,36,125.9
1024,0.1,384,0.001,1,True,normal,True,0.0,72,0.4030313491821289,1.500348687171936,0.7660974264144897,0.5032962946619731,32,109.2
1024,0.3,384,0.001,1,True,normal,True,0.001,48,0.4024270176887512,1.492139220237732,0.7663807272911072,0.49843600673679456,61,140.7
1024,0.15,384,0.001,1,True,normal,True,0.001,24,0.4021938443183899,1.4861605167388916,0.7540248036384583,0.4845653362069063,45,60.3
1024,0.3,384,0.001,1,True,normal,True,0.0001,24,0.4013257622718811,1.4872392416000366,0.7564266324043274,0.4855005762849546,47,62.8
2048,0.15,384,0.001,1,True,normal,True,0.0,72,0.4012073278427124,1.5026390552520752,0.7591661810874939,0.5015244700162282,47,157.7
2048,0.2,384,0.001,1,True,normal,True,0.0001,48,0.39973777532577515,1.4954930543899536,0.7956466674804688,0.5175288158695366,40,96.2
1024,0.2,384,0.001,1,True,normal,True,0.0001,72,0.39890599250793457,1.505523920059204,0.7873339653015137,0.512246573187612,47,167.6
1024,0.3,384,0.001,1,True,normal,True,0.001,24,0.39784419536590576,1.4915574789047241,0.7653035521507263,0.48724931639224733,71,92.3
1024,0.2,384,0.001,1,True,normal,True,0.0001,24,0.3977598547935486,1.4916619062423706,0.8210529685020447,0.4897753830008619,52,69.7
